order_id,order_date,user_id,name,city,sate,postal_code,product_id,sales,quantity
3264,2018-12-23,138,Craig Carroll,New York City,New York,10011,,879.984,2
3265,2018-12-23,138,Craig Carroll,New York City,New York,10011,,12.96,9
3266,2018-01-14,368,John Grady,Dallas,Texas,75217,,107.44,10
3267,2020-08-14,661,Rick Wilson,Detroit,Michigan,48234,,1458.65,5
3268,2020-08-14,661,Rick Wilson,Detroit,Michigan,48234,,26.64,1
3269,2020-08-14,661,Rick Wilson,Detroit,Michigan,48234,,476.8,2
3270,2020-08-14,661,Rick Wilson,Detroit,Michigan,48234,,87.444,2
3271,2019-02-22,475,Lycoris Saunders,Dover,Delaware,19901,,76.14,3
3272,2019-02-22,475,Lycoris Saunders,Dover,Delaware,19901,,19.96,2
3273,2018-03-03,550,Muhammed Yedwab,Columbus,Ohio,43229,,1049.97,5
3274,2018-03-03,550,Muhammed Yedwab,Columbus,Ohio,43229,,611.058,3
3275,2017-09-15,427,Katrina Edelman,Bristol,Tennessee,37620,,170.352,3
3276,2021-03-04,730,Sam Zeldin,Canton,Michigan,48187,,501.81,3
3277,2019-03-14,542,Michael Stewart,Springfield,Missouri,65807,,85.96,7
3278,2018-12-30,207,Duane Huffman,Quincy,Massachusetts,2169,,85.3,2
3279,2021-03-05,313,Guy Thornton,Rockford,Illinois,61107,,33.568,8
3280,2020-09-13,299,Gary Hansen,San Francisco,California,94122,,4.95,1
3281,2020-09-13,299,Gary Hansen,San Francisco,California,94122,,26.4,5
3282,2021-01-30,225,Darrin Martin,San Antonio,Texas,78207,,3.564,3
3283,2021-01-30,225,Darrin Martin,San Antonio,Texas,78207,,823.96,5
3284,2021-01-30,225,Darrin Martin,San Antonio,Texas,78207,,10.272,3
3285,2018-03-29,744,Toby Carlisle,Thornton,Colorado,80229,,447.944,7
3286,2017-08-10,556,Nathan Cano,Yonkers,New York,10701,,40.176,3
3287,2017-08-10,556,Nathan Cano,Yonkers,New York,10701,,10.896,3
3288,2021-01-24,40,Astrea Jones,San Diego,California,92037,,10.64,4
3289,2017-11-03,314,Giulietta Weimer,San Francisco,California,94122,,238,2
3290,2020-07-31,673,Sean Christensen,Lawrence,Indiana,46226,,155.34,6
3291,2019-12-14,225,Darrin Martin,Johnson City,Tennessee,37604,,23.472,3
3292,2019-12-14,225,Darrin Martin,Johnson City,Tennessee,37604,,86.058,7
3293,2019-12-14,225,Darrin Martin,Johnson City,Tennessee,37604,,108.784,2
3294,2019-12-14,225,Darrin Martin,Johnson City,Tennessee,37604,,10.272,3
3295,2020-02-05,276,Emily Phan,Tampa,Florida,33614,,38.19,5
3296,2017-07-13,368,John Grady,Decatur,Illinois,62521,,49.632,4
3297,2017-07-13,368,John Grady,Decatur,Illinois,62521,,52.096,4
3298,2018-09-23,589,Peter Fuller,Gilbert,Arizona,85234,,9.568,2
3299,2018-09-23,589,Peter Fuller,Gilbert,Arizona,85234,,82.368,2
3300,2018-09-23,589,Peter Fuller,Gilbert,Arizona,85234,,364.704,6
3301,2018-09-23,589,Peter Fuller,Gilbert,Arizona,85234,,40.256,4
3302,2020-05-08,150,Clytie Kelty,Chicago,Illinois,60653,,12.128,4
3303,2019-06-11,137,Craig Carreira,Bloomington,Indiana,47401,,134.85,3
3304,2017-09-09,722,Stewart Visinsky,Roswell,Georgia,30076,,8.56,2
3305,2017-09-09,722,Stewart Visinsky,Roswell,Georgia,30076,,239.97,3
3306,2017-09-09,722,Stewart Visinsky,Roswell,Georgia,30076,,356.94,2
3307,2020-03-03,710,Sung Pak,Los Angeles,California,90036,,659.9,2
3308,2020-03-03,710,Sung Pak,Los Angeles,California,90036,,1684.752,6
3309,2020-03-03,710,Sung Pak,Los Angeles,California,90036,,559.92,8
3310,2020-02-18,540,Maxwell Schwartz,Houston,Texas,77036,,279.944,7
3311,2018-03-01,745,Tony Chapman,Bolingbrook,Illinois,60440,,9.98,5
3312,2020-08-08,695,Sanjit Jacobs,Texarkana,Arkansas,71854,,48.9,5
3313,2021-03-16,239,David Smith,San Antonio,Texas,78207,,3.552,3
3314,2021-03-16,239,David Smith,San Antonio,Texas,78207,,15.552,3
3315,2021-03-09,681,Stuart Calhoun,Edinburg,Texas,78539,,2.368,2
3316,2021-03-16,693,Shahid Hopkins,Toledo,Ohio,43615,,127.984,2
3317,2018-04-12,687,Sylvia Foulston,Baytown,Texas,77520,,10.368,2
3318,2019-02-22,504,Maureen Gastineau,Philadelphia,Pennsylvania,19143,,47.984,2
3319,2019-01-10,179,Christopher Schild,Los Angeles,California,90045,,270.34,14
3320,2018-07-14,786,Valerie Takahito,Philadelphia,Pennsylvania,19143,,98.112,7
3321,2018-07-14,786,Valerie Takahito,Philadelphia,Pennsylvania,19143,,563.808,4
3322,2018-07-14,786,Valerie Takahito,Philadelphia,Pennsylvania,19143,,10.428,4
3323,2018-07-14,786,Valerie Takahito,Philadelphia,Pennsylvania,19143,,547.136,4
3324,2018-07-14,786,Valerie Takahito,Philadelphia,Pennsylvania,19143,,14.85,5
3325,2018-07-14,786,Valerie Takahito,Philadelphia,Pennsylvania,19143,,41.988,2
3326,2018-07-14,786,Valerie Takahito,Philadelphia,Pennsylvania,19143,,7.584,1
3327,2018-07-14,786,Valerie Takahito,Philadelphia,Pennsylvania,19143,,352.45,5
3328,2020-12-26,528,Muhammed MacIntyre,New York City,New York,10035,,19.44,3
3329,2020-12-26,528,Muhammed MacIntyre,New York City,New York,10035,,9.82,2
3330,2020-10-25,521,Maris LaWare,Phoenix,Arizona,85023,,801.6,5
3331,2020-10-25,521,Maris LaWare,Phoenix,Arizona,85023,,161.568,2
3332,2020-10-25,521,Maris LaWare,Phoenix,Arizona,85023,,16.096,2
3333,2020-10-25,521,Maris LaWare,Phoenix,Arizona,85023,,7.656,4
3334,2020-10-25,521,Maris LaWare,Phoenix,Arizona,85023,,311.976,3
3335,2019-03-11,425,Keith Dawkins,Chesapeake,Virginia,23320,,61.68,4
3336,2019-03-11,425,Keith Dawkins,Chesapeake,Virginia,23320,,63.96,4
3337,2019-10-06,641,Roland Fjeld,Chicago,Illinois,60610,,359.976,3
3338,2020-12-05,673,Sean Christensen,Chicago,Illinois,60623,,25.344,6
3339,2020-12-05,673,Sean Christensen,Chicago,Illinois,60623,,26.72,5
3340,2017-12-25,96,Bradley Nguyen,Seattle,Washington,98103,,30.28,2
3341,2017-12-25,96,Bradley Nguyen,Seattle,Washington,98103,,57.93,3
3342,2017-12-25,96,Bradley Nguyen,Seattle,Washington,98103,,35.34,2
3343,2017-12-25,96,Bradley Nguyen,Seattle,Washington,98103,,137.24,5
3344,2019-06-22,408,John Stevenson,Harlingen,Texas,78550,,241.332,5
3345,2019-06-22,408,John Stevenson,Harlingen,Texas,78550,,5.184,1
3346,2019-06-22,408,John Stevenson,Harlingen,Texas,78550,,145.544,7
3347,2019-12-04,780,Vivek Grady,Philadelphia,Pennsylvania,19140,,5.472,3
3348,2019-12-04,780,Vivek Grady,Philadelphia,Pennsylvania,19140,,47.984,2
3349,2020-12-10,61,Anthony Witt,Bakersfield,California,93309,,9.4,5
3350,2020-12-10,61,Anthony Witt,Bakersfield,California,93309,,74,5
3351,2020-12-10,61,Anthony Witt,Bakersfield,California,93309,,201.584,2
3352,2018-09-24,475,Lycoris Saunders,Grand Prairie,Texas,75051,,28.752,3
3353,2018-09-24,475,Lycoris Saunders,Grand Prairie,Texas,75051,,27.216,3
3354,2018-09-24,475,Lycoris Saunders,Grand Prairie,Texas,75051,,197.372,2
3355,2020-03-19,512,Mark Hamilton,Greenwood,Indiana,46142,,1424.9,5
3356,2020-08-25,764,Toby Swindell,New York City,New York,10024,,14.56,2
3357,2020-08-25,764,Toby Swindell,New York City,New York,10024,,3.048,1
3358,2020-09-03,259,Eric Hoffmann,Memphis,Tennessee,38109,,25.92,5
3359,2019-10-01,505,Maureen Gnade,Buffalo,New York,14215,,835.17,7
3360,2019-08-24,229,Denny Ordway,Los Angeles,California,90036,,17.34,3
3361,2021-02-25,17,Art Ferguson,Homestead,Florida,33030,,44.384,1
3362,2021-02-25,17,Art Ferguson,Homestead,Florida,33030,,2.944,1
3363,2020-02-26,705,Steve Nguyen,Pasadena,Texas,77506,,6.368,2
3364,2020-02-26,705,Steve Nguyen,Pasadena,Texas,77506,,48.848,2
3365,2020-02-26,705,Steve Nguyen,Pasadena,Texas,77506,,19.648,2
3366,2020-02-26,705,Steve Nguyen,Pasadena,Texas,77506,,255.108,6
3367,2018-03-07,530,Mary O'Rourke,Freeport,New York,11520,,17.248,2
3368,2019-06-09,580,Odella Nelson,Denver,Colorado,80219,,159.984,2
3369,2020-04-24,670,Sanjit Chand,Quincy,Massachusetts,2169,,12.7,2
3370,2017-07-12,539,Maurice Satty,Detroit,Michigan,48205,,5.47,1
3371,2017-07-12,539,Maurice Satty,Detroit,Michigan,48205,,79.36,4
3372,2019-10-04,228,Duane Noonan,San Francisco,California,94109,,22.14,3
3373,2019-09-06,622,Raymond Buch,Nashville,Tennessee,37211,,11.277,3
3374,2019-09-06,622,Raymond Buch,Nashville,Tennessee,37211,,4.448,2
3375,2019-09-06,622,Raymond Buch,Nashville,Tennessee,37211,,44.76,3
3376,2019-01-27,566,Nicole Hansen,Detroit,Michigan,48227,,38.28,6
3377,2019-01-27,566,Nicole Hansen,Detroit,Michigan,48227,,149.95,5
3378,2020-05-29,256,Emily Ducich,Los Angeles,California,90045,,12.84,3
3379,2020-05-29,256,Emily Ducich,Los Angeles,California,90045,,44.67,3
3380,2019-12-31,615,Pierre Wener,Philadelphia,Pennsylvania,19140,,7.872,3
3381,2018-02-19,226,Denise Monton,Asheville,North Carolina,28806,,7.872,3
3382,2019-07-10,244,Don Weiss,New York City,New York,10024,,88.04,4
3383,2019-08-28,262,Eugene Hildebrand,Colorado Springs,Colorado,80906,,40.635,7
3384,2018-09-09,427,Katrina Edelman,San Antonio,Texas,78207,,5.728,8
3385,2018-09-09,427,Katrina Edelman,San Antonio,Texas,78207,,42.24,10
3386,2018-03-01,711,Susan Pistek,Los Angeles,California,90036,,53.82,9
3387,2018-06-01,611,Penelope Sewall,Sterling Heights,Michigan,48310,,79.36,4
3388,2020-01-30,251,Eric Barreto,Richmond,Virginia,23223,,39.92,4
3389,2021-01-09,283,Frank Gastineau,Seattle,Washington,98105,,8.94,3
3390,2021-01-09,283,Frank Gastineau,Seattle,Washington,98105,,84.784,2
3391,2021-03-24,599,Paul Lucas,Seattle,Washington,98115,,22.77,3
3392,2019-10-15,132,Christopher Conant,Los Angeles,California,90045,,287.968,4
3393,2019-10-15,132,Christopher Conant,Los Angeles,California,90045,,2799.96,5
3394,2019-10-15,132,Christopher Conant,Los Angeles,California,90045,,48.94,1
3395,2020-07-16,428,Karen Ferguson,Plainfield,New Jersey,7060,,2591.56,4
3396,2020-07-16,428,Karen Ferguson,Plainfield,New Jersey,7060,,41.95,5
3397,2019-07-26,176,Charles Sheldon,Columbia,Tennessee,38401,,79.12,5
3398,2018-02-10,540,Maxwell Schwartz,Lancaster,Pennsylvania,17602,,286.344,3
3399,2018-08-09,192,David Bremer,Tampa,Florida,33614,,63.552,3
3400,2018-08-09,192,David Bremer,Tampa,Florida,33614,,41.376,3
3401,2018-08-09,192,David Bremer,Tampa,Florida,33614,,172.704,6
3402,2018-06-16,212,Dana Kaydos,Kenosha,Wisconsin,53142,,512.94,3
3403,2018-06-16,212,Dana Kaydos,Kenosha,Wisconsin,53142,,860.93,7
3404,2018-06-16,212,Dana Kaydos,Kenosha,Wisconsin,53142,,769.95,5
3405,2018-06-16,212,Dana Kaydos,Kenosha,Wisconsin,53142,,14.98,1
3406,2018-06-16,212,Dana Kaydos,Kenosha,Wisconsin,53142,,373.08,6
3407,2018-10-25,534,Michael Paige,Port Saint Lucie,Florida,34952,,231.92,5
3408,2018-01-18,234,Dean percer,Seattle,Washington,98115,,63.47,11
3409,2018-01-18,234,Dean percer,Seattle,Washington,98115,,345,5
3410,2019-06-11,131,Chris Cortes,San Antonio,Texas,78207,,637.896,3
3411,2019-06-11,131,Chris Cortes,San Antonio,Texas,78207,,287.91,3
3412,2019-06-11,131,Chris Cortes,San Antonio,Texas,78207,,36.6,3
3413,2019-03-28,518,Michael Kennedy,Louisville,Colorado,80027,,6.848,2
3414,2020-04-10,679,Steven Cartwright,Los Angeles,California,90036,,474.43,11
3415,2021-02-28,134,Cindy Chapman,Philadelphia,Pennsylvania,19143,,8.448,2
3416,2021-02-28,134,Cindy Chapman,Philadelphia,Pennsylvania,19143,,39.296,4
3417,2019-04-01,111,Beth Thompson,Superior,Wisconsin,54880,,17.12,4
3418,2018-12-01,285,Fred Harton,Atlanta,Georgia,30318,,542.94,3
3419,2018-12-01,285,Fred Harton,Atlanta,Georgia,30318,,8.64,3
3420,2018-12-01,285,Fred Harton,Atlanta,Georgia,30318,,193.8,5
3421,2018-12-01,285,Fred Harton,Atlanta,Georgia,30318,,21.4,5
3422,2018-12-01,285,Fred Harton,Atlanta,Georgia,30318,,97.88,2
3423,2018-12-01,285,Fred Harton,Atlanta,Georgia,30318,,251.91,9
3424,2018-12-01,285,Fred Harton,Atlanta,Georgia,30318,,25.86,3
3425,2020-11-18,687,Sylvia Foulston,Bedford,Texas,76021,,29.664,4
3426,2020-11-18,687,Sylvia Foulston,Bedford,Texas,76021,,9.184,7
3427,2020-11-18,687,Sylvia Foulston,Bedford,Texas,76021,,153.584,2
3428,2020-11-18,687,Sylvia Foulston,Bedford,Texas,76021,,12.864,8
3429,2021-04-02,178,Christine Sundaresam,Lafayette,Louisiana,70506,,479.97,3
3430,2021-04-02,178,Christine Sundaresam,Lafayette,Louisiana,70506,,232.88,4
3431,2020-01-04,705,Steve Nguyen,Covington,Washington,98042,,236.88,6
3432,2020-01-04,705,Steve Nguyen,Covington,Washington,98042,,29.9,5
3433,2020-01-04,705,Steve Nguyen,Covington,Washington,98042,,100,4
3434,2019-04-07,285,Fred Harton,Chicago,Illinois,60623,,24.816,2
3435,2018-04-07,38,Anthony Johnson,San Francisco,California,94110,,24.9,5
3436,2018-04-07,38,Anthony Johnson,San Francisco,California,94110,,21.12,4
3437,2018-04-07,38,Anthony Johnson,San Francisco,California,94110,,767.952,6
3438,2018-04-07,38,Anthony Johnson,San Francisco,California,94110,,14.352,3
3439,2018-04-07,38,Anthony Johnson,San Francisco,California,94110,,191.976,3
3440,2018-04-07,38,Anthony Johnson,San Francisco,California,94110,,274.77,9
3441,2018-04-07,38,Anthony Johnson,San Francisco,California,94110,,70.56,6
3442,2018-10-03,364,Jill Fjeld,San Francisco,California,94110,,204.85,5
3443,2018-07-11,172,Cari Sayre,Houston,Texas,77070,,9.156,3
3444,2021-01-28,711,Susan Pistek,Chicago,Illinois,60653,,23.992,2
3445,2018-10-24,427,Katrina Edelman,New York City,New York,10035,,80.88,3
3446,2018-10-24,427,Katrina Edelman,New York City,New York,10035,,599.9,10
3447,2020-10-01,293,George Ashbrook,New York City,New York,10011,,276.69,3
3448,2020-10-01,293,George Ashbrook,New York City,New York,10011,,172.764,2
3449,2018-01-06,703,Suzanne McNair,Philadelphia,Pennsylvania,19134,,4.224,3
3450,2018-01-06,703,Suzanne McNair,Philadelphia,Pennsylvania,19134,,409.272,2
3451,2018-01-06,703,Suzanne McNair,Philadelphia,Pennsylvania,19134,,55.44,11
3452,2018-01-06,703,Suzanne McNair,Philadelphia,Pennsylvania,19134,,20.928,4
3453,2018-01-06,703,Suzanne McNair,Philadelphia,Pennsylvania,19134,,1801.632,6
3454,2018-01-06,703,Suzanne McNair,Philadelphia,Pennsylvania,19134,,67.176,1
3455,2018-03-03,213,Darren Koutras,Chicago,Illinois,60610,,646.2,5
3456,2020-02-09,789,Xylona Preis,Chicago,Illinois,60610,,68.112,3
3457,2018-12-26,172,Cari Sayre,Seattle,Washington,98105,,25.032,3
3458,2019-06-18,75,Bryan Davis,Philadelphia,Pennsylvania,19143,,39.992,1
3459,2017-09-30,221,Denise Leinenbach,Concord,North Carolina,28027,,20.016,9
3460,2017-09-30,221,Denise Leinenbach,Concord,North Carolina,28027,,3.104,1
3461,2019-12-06,758,Tom Prescott,Dallas,Texas,75081,,13.14,9
3462,2019-12-06,758,Tom Prescott,Dallas,Texas,75081,,10.024,4
3463,2019-12-06,758,Tom Prescott,Dallas,Texas,75081,,156.3728,2
3464,2019-03-16,573,Nora Pelletier,Indianapolis,Indiana,46203,,999.98,2
3465,2019-01-02,677,Steve Carroll,Broken Arrow,Oklahoma,74012,,821.94,6
3466,2021-02-22,212,Dana Kaydos,Miramar,Florida,33023,,220.064,4
3467,2021-02-22,212,Dana Kaydos,Miramar,Florida,33023,,339.136,4
3468,2019-03-29,703,Suzanne McNair,Omaha,Nebraska,68104,,7.04,2
3469,2019-03-29,703,Suzanne McNair,Omaha,Nebraska,68104,,5.04,4
3470,2019-03-29,703,Suzanne McNair,Omaha,Nebraska,68104,,116.28,3
3471,2019-03-31,476,Lynn Smith,Jacksonville,North Carolina,28540,,47.976,3
3472,2020-01-03,427,Katrina Edelman,Tigard,Oregon,97224,,60.048,9
3473,2020-01-03,427,Katrina Edelman,Tigard,Oregon,97224,,5.022,1
3474,2020-10-01,492,Matthew Clasen,Decatur,Illinois,62521,,182.994,3
3475,2020-10-01,492,Matthew Clasen,Decatur,Illinois,62521,,10.272,3
3476,2020-12-15,234,Dean percer,Phoenix,Arizona,85023,,7.857,3
3477,2017-11-26,462,Lena Hernandez,Jonesboro,Arkansas,72401,,638.82,9
3478,2019-07-10,733,Thomas Boland,New York City,New York,10035,,20.7,2
3479,2019-07-10,733,Thomas Boland,New York City,New York,10035,,10.95,3
3480,2019-07-10,733,Thomas Boland,New York City,New York,10035,,14.352,3
3481,2017-12-31,670,Sanjit Chand,Minneapolis,Minnesota,55407,,32.4,5
3482,2017-12-31,670,Sanjit Chand,Minneapolis,Minnesota,55407,,404.9,5
3483,2017-12-31,670,Sanjit Chand,Minneapolis,Minnesota,55407,,9449.95,5
3484,2017-12-31,670,Sanjit Chand,Minneapolis,Minnesota,55407,,12.94,2
3485,2020-09-26,792,Zuschuss Carroll,Houston,Texas,77095,,2.264,1
3486,2020-09-26,792,Zuschuss Carroll,Houston,Texas,77095,,0.444,1
3487,2020-09-26,792,Zuschuss Carroll,Houston,Texas,77095,,146.176,8
3488,2021-03-30,624,Rick Bensley,Fremont,Nebraska,68025,,15.92,2
3489,2019-11-30,202,Dorothy Dickinson,Houston,Texas,77041,,4.312,2
3490,2018-12-16,487,Marc Crier,New York City,New York,10011,,13.96,2
3491,2018-12-16,487,Marc Crier,New York City,New York,10011,,27.414,3
3492,2019-04-04,222,Dionis Lloyd,Detroit,Michigan,48227,,73.98,2
3493,2019-04-04,222,Dionis Lloyd,Detroit,Michigan,48227,,160.98,1
3494,2019-04-04,222,Dionis Lloyd,Detroit,Michigan,48227,,17.34,3
3495,2019-04-04,222,Dionis Lloyd,Detroit,Michigan,48227,,3.28,1
3496,2018-08-10,558,Noah Childs,Houston,Texas,77095,,8.856,3
3497,2018-08-10,558,Noah Childs,Houston,Texas,77095,,158.376,3
3498,2019-03-04,764,Toby Swindell,Los Angeles,California,90036,,3.168,2
3499,2019-03-04,764,Toby Swindell,Los Angeles,California,90036,,19.44,3
3500,2019-03-04,764,Toby Swindell,Los Angeles,California,90036,,454.86,7
3501,2019-03-04,764,Toby Swindell,Los Angeles,California,90036,,91.392,8
3502,2020-12-12,526,Michael Moore,Philadelphia,Pennsylvania,19120,,19.04,4
3503,2020-08-18,468,Liz Pelletier,Seattle,Washington,98103,,37.44,6
3504,2020-08-18,468,Liz Pelletier,Seattle,Washington,98103,,37.59,3
3505,2020-08-18,468,Liz Pelletier,Seattle,Washington,98103,,26.032,2
3506,2017-08-18,87,Brooke Gillingham,Watertown,New York,13601,,35.91,3
3507,2020-11-03,508,Mike Gockenbach,Jacksonville,Florida,32216,,91.032,3
3508,2020-08-13,315,Gary Zandusky,Arlington,Virginia,22204,,54.66,6
3509,2018-07-07,229,Denny Ordway,Seattle,Washington,98103,,73.28,4
3510,2018-02-25,11,Ann Blume,Chicago,Illinois,60623,,14.48,5
3511,2021-01-09,613,Paul Van Hugh,Los Angeles,California,90036,,112.12,5
3512,2021-01-09,613,Paul Van Hugh,Los Angeles,California,90036,,1575.14,7
3513,2021-02-26,202,Dorothy Dickinson,Alexandria,Virginia,22304,,25.06,7
3514,2020-04-08,425,Keith Dawkins,Deer Park,Texas,77536,,6.924,6
3515,2021-03-10,617,Ralph Arnett,Philadelphia,Pennsylvania,19120,,37.392,3
3516,2021-03-10,617,Ralph Arnett,Philadelphia,Pennsylvania,19120,,79.12,5
3517,2019-09-21,717,Sonia Sunley,Wichita,Kansas,67212,,18.9,3
3518,2017-08-26,370,John Huston,Midland,Michigan,48640,,57.42,9
3519,2020-05-09,262,Eugene Hildebrand,San Francisco,California,94110,,12.74,7
3520,2020-05-09,262,Eugene Hildebrand,San Francisco,California,94110,,8.82,3
3521,2020-05-09,262,Eugene Hildebrand,San Francisco,California,94110,,120.784,1
3522,2019-03-08,758,Tom Prescott,Freeport,New York,11520,,322.59,3
3523,2021-01-30,621,Randy Bradley,Austin,Texas,78745,,9.762,3
3524,2021-01-30,621,Randy Bradley,Austin,Texas,78745,,13.72,1
3525,2021-01-30,621,Randy Bradley,Austin,Texas,78745,,55.2,1
3526,2021-01-30,621,Randy Bradley,Austin,Texas,78745,,259.136,4
3527,2020-12-15,126,Cassandra Brandow,Philadelphia,Pennsylvania,19134,,29.24,5
3528,2020-12-15,126,Cassandra Brandow,Philadelphia,Pennsylvania,19134,,15.552,3
3529,2020-12-15,126,Cassandra Brandow,Philadelphia,Pennsylvania,19134,,4.896,3
3530,2020-04-07,534,Michael Paige,Bristol,Tennessee,37620,,38.088,4
3531,2020-04-07,534,Michael Paige,Bristol,Tennessee,37620,,2.808,3
3532,2019-03-15,725,Scot Wooten,Philadelphia,Pennsylvania,19140,,47.984,2
3533,2019-03-15,725,Scot Wooten,Philadelphia,Pennsylvania,19140,,26.064,6
3534,2018-02-08,703,Suzanne McNair,Chicago,Illinois,60610,,15.696,3
3535,2019-07-25,45,Arthur Prichep,Columbus,Georgia,31907,,12.84,3
3536,2020-08-21,33,Amy Hunt,New York City,New York,10035,,539.97,3
3537,2020-08-21,33,Amy Hunt,New York City,New York,10035,,22.58,2
3538,2018-06-22,276,Emily Phan,Dover,New Hampshire,3820,,16.52,4
3539,2018-06-22,276,Emily Phan,Dover,New Hampshire,3820,,671.94,3
3540,2020-04-23,759,Tracy Poddar,Aurora,Colorado,80013,,169.064,7
3541,2020-04-23,759,Tracy Poddar,Aurora,Colorado,80013,,168.624,9
3542,2018-06-16,51,Anthony Rawles,Long Beach,New York,11561,,19.44,3
3543,2018-01-18,318,Helen Andreada,Pasadena,California,91104,,31.92,4
3544,2018-01-18,318,Helen Andreada,Pasadena,California,91104,,433.568,2
3545,2018-07-22,326,Heather Jas,Mesa,Arizona,85204,,31.104,6
3546,2018-07-22,326,Heather Jas,Mesa,Arizona,85204,,54.816,3
3547,2019-03-09,266,Eileen Kiefer,Santa Ana,California,92704,,56.3,2
3548,2017-07-15,659,Roland Schwarz,Columbia,South Carolina,29203,,629.95,5
3549,2017-07-15,659,Roland Schwarz,Columbia,South Carolina,29203,,122.97,3
3550,2019-09-24,68,Bill Donatelli,Los Angeles,California,90045,,46.35,5
3551,2020-06-13,83,Ben Ferrer,San Francisco,California,94109,,14.976,9
3552,2021-01-13,171,Cyra Reiten,New York City,New York,10035,,319.96,4
3553,2021-01-13,171,Cyra Reiten,New York City,New York,10035,,17.04,3
3554,2021-01-13,171,Cyra Reiten,New York City,New York,10035,,344.91,3
3555,2020-03-14,20,Aleksandra Gannaway,Franklin,Massachusetts,2038,,81.94,1
3556,2020-08-25,691,Susan Gilcrest,Mcallen,Texas,78501,,6.874,7
3557,2020-08-25,691,Susan Gilcrest,Mcallen,Texas,78501,,1.996,1
3558,2020-08-25,691,Susan Gilcrest,Mcallen,Texas,78501,,8.928,2
3559,2020-01-04,176,Charles Sheldon,Iowa City,Iowa,52240,,9.99,1
3560,2021-02-24,328,Hunter Lopez,Newark,Delaware,19711,,10499.97,3
3561,2018-10-16,225,Darrin Martin,Houston,Texas,77070,,21.12,5
3562,2019-02-24,327,Heather Kirkland,Boise,Idaho,83704,,696.42,2
3563,2019-02-24,327,Heather Kirkland,Boise,Idaho,83704,,304.776,3
3564,2018-09-26,88,Bruce Geld,San Diego,California,92105,,51.98,2
3565,2019-07-17,150,Clytie Kelty,Los Angeles,California,90032,,24.7,5
3566,2018-07-27,641,Roland Fjeld,New York City,New York,10024,,21.93,3
3567,2020-03-12,147,Caroline Jumper,Philadelphia,Pennsylvania,19134,,394.816,4
3568,2020-03-12,147,Caroline Jumper,Philadelphia,Pennsylvania,19134,,18.192,4
3569,2019-03-20,483,Matt Abelman,New York City,New York,10024,,7.31,1
3570,2019-03-20,483,Matt Abelman,New York City,New York,10024,,799.984,2
3571,2019-03-20,483,Matt Abelman,New York City,New York,10024,,41.28,6
3572,2019-03-20,483,Matt Abelman,New York City,New York,10024,,184.66,7
3573,2018-02-07,42,Anne McFarland,Cranston,Rhode Island,2920,,49.25,5
3574,2018-02-07,42,Anne McFarland,Cranston,Rhode Island,2920,,10.16,2
3575,2018-02-07,42,Anne McFarland,Cranston,Rhode Island,2920,,14.76,2
3576,2018-02-07,42,Anne McFarland,Cranston,Rhode Island,2920,,34.08,2
3577,2018-02-07,42,Anne McFarland,Cranston,Rhode Island,2920,,17.67,3
3578,2018-02-07,42,Anne McFarland,Cranston,Rhode Island,2920,,1604.9,5
3579,2018-02-07,42,Anne McFarland,Cranston,Rhode Island,2920,,385.686,1
3580,2021-03-18,34,Angele Hood,Chicago,Illinois,60623,,15.984,2
3581,2017-08-12,589,Peter Fuller,Richmond,Kentucky,40475,,9.42,3
3582,2017-08-12,589,Peter Fuller,Richmond,Kentucky,40475,,6.56,2
3583,2017-08-12,589,Peter Fuller,Richmond,Kentucky,40475,,24.56,2
3584,2019-06-12,631,Rick Duston,Mishawaka,Indiana,46544,,128.4,3
3585,2018-05-28,11,Ann Blume,Los Angeles,California,90004,,9.24,3
3586,2020-07-09,557,Nick Crebassa,San Francisco,California,94110,,482.664,8
3587,2020-07-09,557,Nick Crebassa,San Francisco,California,94110,,4799.984,2
3588,2020-09-18,738,Tom Boeckenhauer,Seattle,Washington,98103,,37.94,2
3589,2020-09-18,738,Tom Boeckenhauer,Seattle,Washington,98103,,18.288,6
3590,2020-09-18,738,Tom Boeckenhauer,Seattle,Washington,98103,,385.8,5
3591,2020-09-18,738,Tom Boeckenhauer,Seattle,Washington,98103,,102.96,2
3592,2020-09-18,738,Tom Boeckenhauer,Seattle,Washington,98103,,174.42,3
3593,2020-01-08,696,Sarah Jordon,Quincy,Illinois,62301,,1.964,2
3594,2018-03-22,249,Ellis Ballard,Chicago,Illinois,60623,,94.428,3
3595,2021-02-18,788,William Brown,Urbandale,Iowa,50322,,45.92,4
3596,2018-04-14,713,Steven Roelle,Seattle,Washington,98103,,61.584,1
3597,2019-07-02,780,Vivek Grady,Richmond,Indiana,47374,,22.48,1
3598,2020-10-12,472,Linda Southworth,Dallas,Texas,75220,,332.028,9
3599,2020-10-12,472,Linda Southworth,Dallas,Texas,75220,,11.394,9
3600,2020-10-12,472,Linda Southworth,Dallas,Texas,75220,,15.552,3
3601,2020-10-12,472,Linda Southworth,Dallas,Texas,75220,,31.104,6
3602,2020-10-12,472,Linda Southworth,Dallas,Texas,75220,,6.316,1
3603,2017-12-29,483,Matt Abelman,Philadelphia,Pennsylvania,19143,,11.352,3
3604,2017-12-29,483,Matt Abelman,Philadelphia,Pennsylvania,19143,,20.808,9
3605,2019-10-31,562,Neil Französisch,Rockford,Illinois,61107,,11.416,4
